datetime,station,year,month,day,dayofweek,pm2.5,pm10,no,no2,nox,nh3,so2,co,ozone
2024-04-12,clean,2024,4,12,4,95.24,236.03,46.5,42.05,60.17,21.29,32.28,1.4,16.9
2024-04-12,clean,2024,4,12,4,77.71,153.12,9.37,38.37,28.19,38.96,12.15,0.95,38.22
2024-04-12,clean,2024,4,12,4,68.01,202.25,4.3,89.12,47.22,43.04,6.26,1.09,10.62
2024-05-01,clean,2024,5,1,2,68.01,202.25,4.3,89.12,47.22,43.04,6.26,1.09,10.62
2024-05-01,clean,2024,5,1,2,162.72,242.64,18.97,29.65,31.2,49.83,7.16,1.13,12.86
2024-05-01,clean,2024,5,1,2,112.62,193.48,13.67,17.92,20.64,26.46,14.94,1.12,15.9
2024-05-01,clean,2024,5,1,2,196.11,297.15,33.75,61.89,60.36,29.08,2.32,1.43,9.07
2024-05-01,clean,2024,5,1,2,200.01,328.11,19.12,38.23,35.92,33.27,20.56,1.47,12.25
2024-05-01,clean,2024,5,1,2,159.96,261.34,5.86,30.03,20.83,44.49,6.43,1.13,8.95
2024-05-01,clean,2024,5,1,2,218.28,345.98,66.03,59.13,85.1,42.52,11.37,2.2,15.25
2024-05-01,clean,2024,5,1,2,218.28,345.98,66.03,59.13,85.1,42.52,11.37,2.2,15.25
2024-05-01,clean,2024,5,1,2,162.72,242.64,18.97,29.65,31.2,49.83,7.16,1.13,12.86
2024-05-01,clean,2024,5,1,2,112.62,193.48,13.67,17.92,20.64,26.46,14.94,1.12,15.9
2024-05-01,clean,2024,5,1,2,196.11,297.15,33.75,61.89,60.36,29.08,2.32,1.43,9.07
2024-05-01,clean,2024,5,1,2,200.01,328.11,19.12,38.23,35.92,33.27,20.56,1.47,12.25
2024-05-01,clean,2024,5,1,2,159.96,261.34,5.86,30.03,20.83,44.49,6.43,1.13,8.95
2024-05-01,clean,2024,5,1,2,218.28,345.98,66.03,59.13,85.1,42.52,11.37,2.2,15.25
2024-05-02,clean,2024,5,2,3,218.28,135.0,11.96,15.64,26.18,30.98,18.22,2.57,28.2
2024-05-02,clean,2024,5,2,3,76.85,138.91,14.31,31.58,28.37,49.38,4.72,0.84,11.17
2024-05-02,clean,2024,5,2,3,61.89,82.75,21.47,16.0,25.92,11.97,19.8,0.87,24.41
2024-05-02,clean,2024,5,2,3,87.0,144.27,7.0,32.71,23.03,26.32,13.49,3.49,12.48
2024-05-02,clean,2024,5,2,3,88.79,136.36,13.84,35.07,29.91,25.86,19.6,0.68,26.97
2024-05-02,clean,2024,5,2,3,109.17,139.41,5.65,25.1,17.92,50.88,11.88,0.69,17.63
2024-05-02,clean,2024,5,2,3,85.43,194.62,52.71,66.78,78.32,28.51,13.31,2.21,19.16
2024-05-02,clean,2024,5,2,3,85.43,135.0,11.96,15.64,26.18,30.98,18.22,2.57,28.2
2024-05-02,clean,2024,5,2,3,76.85,138.91,14.31,31.58,28.37,49.38,4.72,0.84,11.17
2024-05-02,clean,2024,5,2,3,61.89,82.75,21.47,16.0,25.92,11.97,19.8,0.87,24.41
2024-05-02,clean,2024,5,2,3,87.0,144.27,7.0,32.71,23.03,26.32,13.49,3.49,12.48
2024-05-02,clean,2024,5,2,3,88.79,136.36,13.84,35.07,29.91,25.86,19.6,0.68,26.97
2024-05-02,clean,2024,5,2,3,109.17,139.41,5.65,25.1,17.92,50.88,11.88,0.69,17.63
2024-05-02,clean,2024,5,2,3,85.43,194.62,52.71,66.78,78.32,28.51,13.31,2.21,19.16
2024-05-03,clean,2024,5,3,4,26.08,88.08,60.54,35.18,71.82,80.84,23.15,3.57,29.21
2024-05-03,clean,2024,5,3,4,57.41,146.45,13.46,21.5,22.39,26.26,6.45,0.52,43.17
2024-05-03,clean,2024,5,3,4,53.6,107.64,10.36,35.49,27.2,16.74,11.35,0.78,39.25
2024-05-03,clean,2024,5,3,4,55.2,118.78,1.44,14.98,9.14,6.62,20.88,0.92,21.87
2024-05-03,clean,2024,5,3,4,57.93,134.54,7.33,24.9,19.29,6.58,13.11,0.64,70.49
2024-05-03,clean,2024,5,3,4,53.72,113.06,3.09,20.33,13.33,25.17,8.21,0.45,71.23
2024-05-03,clean,2024,5,3,4,56.05,151.86,32.96,57.85,57.58,17.41,18.46,1.2,28.49
2024-05-03,clean,2024,5,3,4,26.08,88.08,60.54,35.18,71.82,80.84,23.15,3.57,29.21
2024-05-03,clean,2024,5,3,4,57.41,146.45,13.46,21.5,22.39,26.26,6.45,0.52,43.17
2024-05-03,clean,2024,5,3,4,53.6,107.64,10.36,35.49,27.2,16.74,11.35,0.78,39.25
2024-05-03,clean,2024,5,3,4,55.2,118.78,1.44,14.98,9.14,6.62,20.88,0.92,21.87
2024-05-03,clean,2024,5,3,4,57.93,134.54,7.33,24.9,19.29,6.58,13.11,0.64,70.49
2024-05-03,clean,2024,5,3,4,53.72,113.06,3.09,20.33,13.33,25.17,8.21,0.45,71.23
2024-05-03,clean,2024,5,3,4,56.05,151.86,32.96,57.85,57.58,17.41,18.46,1.2,28.49
2024-05-04,clean,2024,5,4,5,99.76,160.14,57.54,29.09,48.57,58.17,33.09,0.97,5.99
2024-05-04,clean,2024,5,4,5,56.94,205.05,9.8,25.85,21.69,21.97,15.1,1.2,32.72
2024-05-04,clean,2024,5,4,5,52.94,76.35,11.32,41.52,31.22,18.73,15.16,0.89,31.92
2024-05-04,clean,2024,5,4,5,59.28,163.65,5.62,45.45,28.75,17.73,17.84,0.98,13.36
2024-05-04,clean,2024,5,4,5,63.27,181.12,6.96,53.61,34.17,24.98,20.57,0.77,55.44
2024-05-04,clean,2024,5,4,5,48.78,159.9,12.83,29.31,26.04,37.43,19.06,0.65,54.81
2024-05-04,clean,2024,5,4,5,70.59,249.46,44.59,62.95,69.71,9.47,24.77,0.67,23.87
2024-05-04,clean,2024,5,4,5,99.76,160.14,57.54,29.09,48.57,58.17,33.09,0.97,5.99
2024-05-04,clean,2024,5,4,5,56.94,205.05,9.8,25.85,21.69,21.97,15.1,1.2,32.72
2024-05-04,clean,2024,5,4,5,52.94,76.35,11.32,41.52,31.22,18.73,15.16,0.89,31.92
2024-05-04,clean,2024,5,4,5,59.28,163.65,5.62,45.45,28.75,17.73,17.84,0.98,13.36
2024-05-04,clean,2024,5,4,5,63.27,181.12,6.96,53.61,34.17,24.98,20.57,0.77,55.44
2024-05-04,clean,2024,5,4,5,48.78,159.9,12.83,29.31,26.04,37.43,19.06,0.65,54.81
2024-05-04,clean,2024,5,4,5,70.59,249.46,44.59,62.95,69.71,9.47,24.77,0.67,23.87
2024-05-05,clean,2024,5,5,6,183.49,328.46,22.0,86.7,56.97,122.94,17.24,0.87,11.19
2024-05-05,clean,2024,5,5,6,140.73,360.62,16.13,2.64,6.91,3.4,20.47,2.0,39.26
2024-05-05,clean,2024,5,5,6,126.63,221.49,12.94,67.06,46.18,22.61,19.55,1.58,44.35
2024-05-05,clean,2024,5,5,6,175.33,382.02,44.39,55.82,65.78,20.21,17.44,1.3,27.58
2024-05-05,clean,2024,5,5,6,123.51,266.33,13.25,9.95,16.06,2.91,24.77,1.42,82.65
2024-05-05,clean,2024,5,5,6,194.77,464.5,82.42,46.04,91.46,47.92,24.83,1.96,84.01
2024-05-05,clean,2024,5,5,6,159.4,451.8,104.68,101.48,155.34,47.3,31.61,3.39,40.64
2024-05-05,clean,2024,5,5,6,183.49,328.46,22.0,86.7,56.97,122.94,17.24,0.87,11.19
2024-05-05,clean,2024,5,5,6,140.73,360.62,16.13,2.64,6.91,3.4,20.47,2.0,39.26
2024-05-05,clean,2024,5,5,6,126.63,221.49,12.94,67.06,46.18,22.61,19.55,1.58,44.35
2024-05-05,clean,2024,5,5,6,175.33,382.02,44.39,55.82,65.78,20.21,17.44,1.3,27.58
2024-05-05,clean,2024,5,5,6,123.51,266.33,13.25,9.95,16.06,2.91,24.77,1.42,82.65
2024-05-05,clean,2024,5,5,6,194.77,464.5,82.42,46.04,91.46,47.92,24.83,1.96,84.01
2024-05-05,clean,2024,5,5,6,159.4,451.8,104.68,101.48,155.34,47.3,31.61,3.39,40.64
2024-05-06,clean,2024,5,6,0,174.22,337.98,12.3,18.8,29.21,7.0,30.35,1.13,6.69
2024-05-06,clean,2024,5,6,0,47.04,309.21,9.0,27.59,21.99,30.83,9.41,0.72,44.05
2024-05-06,clean,2024,5,6,0,92.78,145.87,8.19,49.68,33.08,26.85,9.11,0.83,10.54
2024-05-06,clean,2024,5,6,0,78.88,306.92,8.71,25.52,20.65,26.3,20.3,0.87,43.9
2024-05-06,clean,2024,5,6,0,70.98,288.12,12.93,45.84,34.9,30.69,17.91,0.58,58.82
2024-05-06,clean,2024,5,6,0,54.12,316.62,20.05,35.27,35.11,47.09,16.13,0.55,53.44
2024-05-06,clean,2024,5,6,0,118.5,456.67,126.16,61.82,138.74,64.9,22.09,4.18,74.88
2024-05-06,clean,2024,5,6,0,174.22,337.98,12.3,18.8,29.21,7.0,30.35,1.13,6.69
2024-05-06,clean,2024,5,6,0,47.04,309.21,9.0,27.59,21.99,30.83,9.41,0.72,44.05
2024-05-06,clean,2024,5,6,0,92.78,145.87,8.19,49.68,33.08,26.85,9.11,0.83,10.54
2024-05-06,clean,2024,5,6,0,78.88,306.92,8.71,25.52,20.65,26.3,20.3,0.87,43.9
2024-05-06,clean,2024,5,6,0,70.98,288.12,12.93,45.84,34.9,30.69,17.91,0.58,58.82
2024-05-06,clean,2024,5,6,0,54.12,316.62,20.05,35.27,35.11,47.09,16.13,0.55,53.44
2024-05-06,clean,2024,5,6,0,118.5,456.67,126.16,61.82,138.74,64.9,22.09,4.18,74.88
2024-05-07,clean,2024,5,7,1,118.5,87.0,16.8,12.23,26.37,50.61,27.32,0.91,18.44
2024-05-07,clean,2024,5,7,1,34.08,91.12,6.47,18.26,14.97,33.85,6.51,1.09,12.23
2024-05-07,clean,2024,5,7,1,27.36,48.23,15.2,10.15,17.75,17.06,19.13,1.2,21.25
2024-05-07,clean,2024,5,7,1,41.96,107.0,9.92,19.7,18.54,19.28,20.82,0.89,16.69
2024-05-07,clean,2024,5,7,1,39.62,70.91,7.84,37.39,26.26,49.5,11.12,0.71,33.35
2024-05-07,clean,2024,5,7,1,34.38,84.22,7.28,15.31,14.11,58.72,6.59,0.48,17.86
2024-05-07,clean,2024,5,7,1,34.67,70.45,7.85,6.67,9.73,19.06,9.05,1.87,60.7
2024-05-07,clean,2024,5,7,1,34.67,87.0,16.8,12.23,26.37,50.61,27.32,0.91,18.44
2024-05-07,clean,2024,5,7,1,34.08,91.12,6.47,18.26,14.97,33.85,6.51,1.09,12.23
2024-05-07,clean,2024,5,7,1,27.36,48.23,15.2,10.15,17.75,17.06,19.13,1.2,21.25
2024-05-07,clean,2024,5,7,1,41.96,107.0,9.92,19.7,18.54,19.28,20.82,0.89,16.69
2024-05-07,clean,2024,5,7,1,39.62,70.91,7.84,37.39,26.26,49.5,11.12,0.71,33.35
2024-05-07,clean,2024,5,7,1,34.38,84.22,7.28,15.31,14.11,58.72,6.59,0.48,17.86
2024-05-07,clean,2024,5,7,1,34.67,70.45,7.85,6.67,9.73,19.06,9.05,1.87,60.7
2024-05-08,clean,2024,5,8,2,25.0,65.27,14.83,63.95,46.02,42.79,45.11,0.66,25.71
2024-05-08,clean,2024,5,8,2,21.25,65.51,5.52,27.88,19.32,32.78,6.67,0.77,38.63
2024-05-08,clean,2024,5,8,2,23.79,28.07,10.35,64.23,42.58,42.6,10.44,1.18,48.08
2024-05-08,clean,2024,5,8,2,27.82,71.0,6.98,15.04,13.66,20.15,42.66,0.65,18.96
2024-05-08,clean,2024,5,8,2,25.83,48.55,7.88,13.92,13.81,25.44,15.5,0.43,39.83
2024-05-08,clean,2024,5,8,2,17.5,87.25,6.72,19.13,15.63,37.63,3.56,0.65,11.19
2024-05-08,clean,2024,5,8,2,32.21,82.38,6.83,21.21,16.84,25.22,27.31,1.28,62.69
2024-05-08,clean,2024,5,8,2,25.0,65.27,14.83,63.95,46.02,42.79,45.11,0.66,25.71
2024-05-08,clean,2024,5,8,2,21.25,65.51,5.52,27.88,19.32,32.78,6.67,0.77,38.63
2024-05-08,clean,2024,5,8,2,23.79,28.07,10.35,64.23,42.58,42.6,10.44,1.18,48.08
2024-05-08,clean,2024,5,8,2,27.82,71.0,6.98,15.04,13.66,20.15,42.66,0.65,18.96
2024-05-08,clean,2024,5,8,2,25.83,48.55,7.88,13.92,13.81,25.44,15.5,0.43,39.83
2024-05-08,clean,2024,5,8,2,17.5,87.25,6.72,19.13,15.63,37.63,3.56,0.65,11.19
2024-05-08,clean,2024,5,8,2,32.21,82.38,6.83,21.21,16.84,25.22,27.31,1.28,62.69
2024-05-09,clean,2024,5,9,3,25.0,90.51,14.15,46.41,36.2,31.74,36.23,2.5,27.56
2024-05-09,clean,2024,5,9,3,37.67,112.42,14.68,49.67,38.19,24.72,6.97,1.21,52.96
2024-05-09,clean,2024,5,9,3,34.63,45.93,41.0,75.27,73.33,22.04,12.01,1.35,39.93
2024-05-09,clean,2024,5,9,3,53.35,99.17,4.28,19.76,14.0,14.76,33.44,0.85,50.23
2024-05-09,clean,2024,5,9,3,43.96,87.48,13.81,16.21,19.85,10.32,22.68,0.48,12.36
2024-05-09,clean,2024,5,9,3,47.92,125.25,16.01,41.94,35.23,39.02,4.61,0.83,29.12
2024-05-09,clean,2024,5,9,3,59.69,140.53,69.26,105.75,115.81,32.81,2.34,2.25,35.31
2024-05-09,clean,2024,5,9,3,25.0,90.51,14.15,46.41,36.2,31.74,36.23,2.5,27.56
2024-05-09,clean,2024,5,9,3,37.67,112.42,14.68,49.67,38.19,24.72,6.97,1.21,52.96
2024-05-09,clean,2024,5,9,3,34.63,45.93,41.0,75.27,73.33,22.04,12.01,1.35,39.93
2024-05-09,clean,2024,5,9,3,53.35,99.17,4.28,19.76,14.0,14.76,33.44,0.85,50.23
2024-05-09,clean,2024,5,9,3,43.96,87.48,13.81,16.21,19.85,10.32,22.68,0.48,12.36
2024-05-09,clean,2024,5,9,3,47.92,125.25,16.01,41.94,35.23,39.02,4.61,0.83,29.12
2024-05-09,clean,2024,5,9,3,59.69,140.53,69.26,105.75,115.81,32.81,2.34,2.25,35.31
2024-05-10,clean,2024,5,10,4,59.69,195.39,49.92,41.27,60.08,92.72,30.13,1.56,26.55
2024-05-10,clean,2024,5,10,4,44.12,218.96,47.92,43.83,62.26,7.77,9.32,1.59,21.78
2024-05-10,clean,2024,5,10,4,42.86,85.05,49.27,114.83,101.14,18.28,10.03,1.67,7.96
2024-05-10,clean,2024,5,10,4,49.54,145.0,55.71,106.12,101.24,56.92,17.91,0.76,25.42
2024-05-10,clean,2024,5,10,4,66.17,180.26,3.81,19.28,12.77,12.65,13.87,1.2,36.63
2024-05-10,clean,2024,5,10,4,46.29,166.22,35.63,44.91,52.84,69.43,9.25,1.18,10.46
2024-05-10,clean,2024,5,10,4,105.39,468.37,113.44,62.54,136.86,27.07,14.0,1.88,81.23
2024-05-10,clean,2024,5,10,4,105.39,195.39,49.92,41.27,60.08,92.72,30.13,1.56,26.55
2024-05-10,clean,2024,5,10,4,44.12,218.96,47.92,43.83,62.26,7.77,9.32,1.59,21.78
2024-05-10,clean,2024,5,10,4,42.86,85.05,49.27,114.83,101.14,18.28,10.03,1.67,7.96
2024-05-10,clean,2024,5,10,4,49.54,145.0,55.71,106.12,101.24,56.92,17.91,0.76,25.42
2024-05-10,clean,2024,5,10,4,66.17,180.26,3.81,19.28,12.77,12.65,13.87,1.2,36.63
2024-05-10,clean,2024,5,10,4,46.29,166.22,35.63,44.91,52.84,69.43,9.25,1.18,10.46
2024-05-10,clean,2024,5,10,4,105.39,468.37,113.44,62.54,136.86,27.07,14.0,1.88,81.23
2024-05-11,clean,2024,5,11,5,5.0,357.6,69.64,140.96,131.48,81.54,24.74,1.57,26.87
2024-05-11,clean,2024,5,11,5,209.33,454.79,140.11,117.51,176.26,57.6,10.36,3.08,90.59
2024-05-11,clean,2024,5,11,5,167.66,223.95,72.97,203.97,226.33,20.4,15.89,4.61,12.28
2024-05-11,clean,2024,5,11,5,234.83,404.83,91.98,81.4,118.08,9.1,22.35,3.14,56.99
2024-05-11,clean,2024,5,11,5,235.03,366.64,108.95,30.87,105.0,23.56,17.08,2.49,56.85
2024-05-11,clean,2024,5,11,5,259.08,456.21,145.85,95.95,169.62,70.8,9.83,4.17,63.07
2024-05-11,clean,2024,5,11,5,274.57,557.7,119.49,90.92,181.36,74.29,17.46,3.81,60.77
2024-05-11,clean,2024,5,11,5,5.0,357.6,69.64,140.96,131.48,81.54,24.74,1.57,26.87
2024-05-11,clean,2024,5,11,5,209.33,454.79,140.11,117.51,176.26,57.6,10.36,3.08,90.59
2024-05-11,clean,2024,5,11,5,167.66,223.95,72.97,203.97,226.33,20.4,15.89,4.61,12.28
2024-05-11,clean,2024,5,11,5,234.83,404.83,91.98,81.4,118.08,9.1,22.35,3.14,56.99
2024-05-11,clean,2024,5,11,5,235.03,366.64,108.95,30.87,105.0,23.56,17.08,2.49,56.85
2024-05-11,clean,2024,5,11,5,259.08,456.21,145.85,95.95,169.62,70.8,9.83,4.17,63.07
2024-05-11,clean,2024,5,11,5,274.57,557.7,119.49,90.92,181.36,74.29,17.46,3.81,60.77
2024-05-12,clean,2024,5,12,6,62.37,142.18,36.71,57.82,64.1,40.32,15.93,1.16,27.54
2024-05-12,clean,2024,5,12,6,76.58,211.5,92.79,93.82,125.19,66.08,11.36,1.97,34.23
2024-05-12,clean,2024,5,12,6,69.02,124.74,24.17,153.87,101.48,28.34,5.73,1.53,21.55
2024-05-12,clean,2024,5,12,6,82.12,169.75,20.47,31.69,29.04,43.86,15.37,1.24,36.94
2024-05-12,clean,2024,5,12,6,96.48,226.67,55.64,44.56,68.94,17.9,35.54,1.44,16.91
2024-05-12,clean,2024,5,12,6,90.29,195.62,42.58,70.57,72.22,67.48,10.0,1.53,36.27
2024-05-12,clean,2024,5,12,6,95.74,255.4,4.33,156.77,83.43,40.56,9.07,1.59,9.84
2024-05-12,clean,2024,5,12,6,62.37,142.18,36.71,57.82,64.1,40.32,15.93,1.16,27.54
2024-05-12,clean,2024,5,12,6,76.58,211.5,92.79,93.82,125.19,66.08,11.36,1.97,34.23
2024-05-12,clean,2024,5,12,6,69.02,124.74,24.17,153.87,101.48,28.34,5.73,1.53,21.55
2024-05-12,clean,2024,5,12,6,82.12,169.75,20.47,31.69,29.04,43.86,15.37,1.24,36.94
2024-05-12,clean,2024,5,12,6,96.48,226.67,55.64,44.56,68.94,17.9,35.54,1.44,16.91
2024-05-12,clean,2024,5,12,6,90.29,195.62,42.58,70.57,72.22,67.48,10.0,1.53,36.27
2024-05-12,clean,2024,5,12,6,95.74,255.4,4.33,156.77,83.43,40.56,9.07,1.59,9.84
2024-06-01,clean,2024,6,1,5,95.74,255.4,4.33,156.77,83.43,40.56,9.07,1.59,9.84
2024-06-01,clean,2024,6,1,5,178.95,262.11,17.05,40.32,35.3,52.9,6.86,1.15,20.56
2024-06-01,clean,2024,6,1,5,114.73,178.58,13.33,17.96,20.4,25.86,15.02,0.94,14.82
2024-06-01,clean,2024,6,1,5,200.85,288.5,28.56,66.54,58.61,27.89,2.11,1.5,8.67
2024-06-01,clean,2024,6,1,5,190.65,301.28,9.14,19.72,17.24,18.85,19.05,1.34,15.63
2024-06-01,clean,2024,6,1,5,195.36,289.25,11.85,35.43,28.48,41.03,7.94,1.11,18.48
2024-06-01,clean,2024,6,1,5,223.3,375.88,69.6,68.65,93.07,34.62,18.98,3.57,14.94
2024-06-01,clean,2024,6,1,5,223.3,375.88,69.6,68.65,93.07,34.62,18.98,3.57,14.94
2024-06-01,clean,2024,6,1,5,178.95,262.11,17.05,40.32,35.3,52.9,6.86,1.15,20.56
2024-06-01,clean,2024,6,1,5,114.73,178.58,13.33,17.96,20.4,25.86,15.02,0.94,14.82
2024-06-01,clean,2024,6,1,5,200.85,288.5,28.56,66.54,58.61,27.89,2.11,1.5,8.67
2024-06-01,clean,2024,6,1,5,190.65,301.28,9.14,19.72,17.24,18.85,19.05,1.34,15.63
2024-06-01,clean,2024,6,1,5,195.36,289.25,11.85,35.43,28.48,41.03,7.94,1.11,18.48
2024-06-01,clean,2024,6,1,5,223.3,375.88,69.6,68.65,93.07,34.62,18.98,3.57,14.94
2024-06-02,clean,2024,6,2,6,223.3,135.0,11.96,15.64,26.18,30.98,18.22,2.57,28.2
2024-06-02,clean,2024,6,2,6,79.75,230.94,40.77,39.51,54.18,35.87,4.94,1.1,14.62
2024-06-02,clean,2024,6,2,6,52.27,74.11,21.61,23.99,30.17,11.54,15.88,1.04,35.98
2024-06-02,clean,2024,6,2,6,73.38,144.81,10.28,42.06,30.05,23.94,15.69,0.91,11.74
2024-06-02,clean,2024,6,2,6,88.15,159.81,42.47,47.51,59.8,14.83,19.51,1.02,35.26
2024-06-02,clean,2024,6,2,6,106.605,145.84,12.68,29.82,26.19,30.19,6.45,0.89,30.19
2024-06-02,clean,2024,6,2,6,81.64,258.3,74.26,77.25,101.47,20.33,17.94,1.84,18.85
2024-06-02,clean,2024,6,2,6,81.64,135.0,11.96,15.64,26.18,30.98,18.22,2.57,28.2
2024-06-02,clean,2024,6,2,6,79.75,230.94,40.77,39.51,54.18,35.87,4.94,1.1,14.62
2024-06-02,clean,2024,6,2,6,52.27,74.11,21.61,23.99,30.17,11.54,15.88,1.04,35.98
2024-06-02,clean,2024,6,2,6,73.38,144.81,10.28,42.06,30.05,23.94,15.69,0.91,11.74
2024-06-02,clean,2024,6,2,6,88.15,159.81,42.47,47.51,59.8,14.83,19.51,1.02,35.26
2024-06-02,clean,2024,6,2,6,106.605,145.84,12.68,29.82,26.19,30.19,6.45,0.89,30.19
2024-06-02,clean,2024,6,2,6,81.64,258.3,74.26,77.25,101.47,20.33,17.94,1.84,18.85
2024-06-03,clean,2024,6,3,0,65.05,220.75,197.47,27.08,142.61,142.98,21.32,4.12,26.99
2024-06-03,clean,2024,6,3,0,76.57,182.32,13.4,32.6,28.25,26.2,6.38,0.72,37.09
2024-06-03,clean,2024,6,3,0,67.53,117.87,10.15,36.41,27.6,18.07,12.89,0.93,40.33
2024-06-03,clean,2024,6,3,0,79.22,143.51,1.89,16.95,10.56,6.77,21.62,1.1,20.24
2024-06-03,clean,2024,6,3,0,70.72,141.47,6.52,33.02,22.87,11.04,24.83,0.91,67.67
2024-06-03,clean,2024,6,3,0,72.08,132.54,4.76,25.25,17.29,26.19,9.14,0.58,73.28
2024-06-03,clean,2024,6,3,0,72.57,170.48,36.66,70.98,67.55,14.96,27.86,1.34,30.27
2024-06-03,clean,2024,6,3,0,65.05,220.75,197.47,27.08,142.61,142.98,21.32,4.12,26.99
2024-06-03,clean,2024,6,3,0,76.57,182.32,13.4,32.6,28.25,26.2,6.38,0.72,37.09
2024-06-03,clean,2024,6,3,0,67.53,117.87,10.15,36.41,27.6,18.07,12.89,0.93,40.33
2024-06-03,clean,2024,6,3,0,79.22,143.51,1.89,16.95,10.56,6.77,21.62,1.1,20.24
2024-06-03,clean,2024,6,3,0,70.72,141.47,6.52,33.02,22.87,11.04,24.83,0.91,67.67
2024-06-03,clean,2024,6,3,0,72.08,132.54,4.76,25.25,17.29,26.19,9.14,0.58,73.28
2024-06-03,clean,2024,6,3,0,72.57,170.48,36.66,70.98,67.55,14.96,27.86,1.34,30.27
2024-06-04,clean,2024,6,4,1,93.38,151.49,61.83,38.01,61.84,69.38,32.98,0.98,6.27
2024-06-04,clean,2024,6,4,1,65.41,203.48,8.98,23.29,19.68,19.95,14.29,1.13,46.99
2024-06-04,clean,2024,6,4,1,53.89,77.77,10.78,36.19,27.89,18.09,12.36,0.85,38.79
2024-06-04,clean,2024,6,4,1,69.06,161.67,4.96,49.42,30.31,18.05,22.09,0.84,17.96
2024-06-04,clean,2024,6,4,1,64.68,167.14,8.65,50.8,34.05,22.07,26.96,0.74,84.45
2024-06-04,clean,2024,6,4,1,67.73,179.48,6.51,29.91,20.9,37.99,18.98,0.62,64.79
2024-06-04,clean,2024,6,4,1,77.53,231.44,40.98,67.12,69.04,9.36,22.27,0.71,35.5
2024-06-04,clean,2024,6,4,1,93.38,151.49,61.83,38.01,61.84,69.38,32.98,0.98,6.27
2024-06-04,clean,2024,6,4,1,65.41,203.48,8.98,23.29,19.68,19.95,14.29,1.13,46.99
2024-06-04,clean,2024,6,4,1,53.89,77.77,10.78,36.19,27.89,18.09,12.36,0.85,38.79
2024-06-04,clean,2024,6,4,1,69.06,161.67,4.96,49.42,30.31,18.05,22.09,0.84,17.96
2024-06-04,clean,2024,6,4,1,64.68,167.14,8.65,50.8,34.05,22.07,26.96,0.74,84.45
2024-06-04,clean,2024,6,4,1,67.73,179.48,6.51,29.91,20.9,37.99,18.98,0.62,64.79
2024-06-04,clean,2024,6,4,1,77.53,231.44,40.98,67.12,69.04,9.36,22.27,0.71,35.5
2024-06-05,clean,2024,6,5,2,140.25,298.88,27.76,126.17,86.97,148.03,16.61,1.24,11.78
2024-06-05,clean,2024,6,5,2,127.68,401.51,15.48,2.64,3.58,1.94,15.0,2.15,37.38
2024-06-05,clean,2024,6,5,2,93.96,202.95,12.98,49.23,36.32,19.31,17.98,1.54,45.9
2024-06-05,clean,2024,6,5,2,119.47,288.16,11.98,49.97,36.32,19.14,11.84,1.16,28.92
2024-06-05,clean,2024,6,5,2,120.32,335.01,14.33,13.17,18.53,5.14,25.66,1.37,85.61
2024-06-05,clean,2024,6,5,2,113.49,333.35,28.02,37.63,42.79,44.59,19.36,1.38,87.86
2024-06-05,clean,2024,6,5,2,123.53,354.01,85.38,85.59,121.5,32.16,21.55,2.26,44.42
2024-06-05,clean,2024,6,5,2,140.25,298.88,27.76,126.17,86.97,148.03,16.61,1.24,11.78
2024-06-05,clean,2024,6,5,2,127.68,401.51,15.48,2.64,3.58,1.94,15.0,2.15,37.38
2024-06-05,clean,2024,6,5,2,93.96,202.95,12.98,49.23,36.32,19.31,17.98,1.54,45.9
2024-06-05,clean,2024,6,5,2,119.47,288.16,11.98,49.97,36.32,19.14,11.84,1.16,28.92
2024-06-05,clean,2024,6,5,2,120.32,335.01,14.33,13.17,18.53,5.14,25.66,1.37,85.61
2024-06-05,clean,2024,6,5,2,113.49,333.35,28.02,37.63,42.79,44.59,19.36,1.38,87.86
2024-06-05,clean,2024,6,5,2,123.53,354.01,85.38,85.59,121.5,32.16,21.55,2.26,44.42
2024-06-06,clean,2024,6,6,3,134.22,199.14,12.3,18.8,29.31,7.0,28.5,1.2,4.87
2024-06-06,clean,2024,6,6,3,41.29,154.78,5.2,21.57,15.69,32.62,17.68,0.55,85.48
2024-06-06,clean,2024,6,6,3,54.47,103.19,8.39,48.73,32.74,26.75,8.44,0.95,5.8
2024-06-06,clean,2024,6,6,3,51.46,147.87,3.09,26.14,16.43,23.81,15.83,0.99,86.32
2024-06-06,clean,2024,6,6,3,61.33,167.67,10.93,43.85,32.09,31.14,20.42,0.66,86.3
2024-06-06,clean,2024,6,6,3,41.54,149.87,7.94,28.46,21.64,53.18,13.69,0.51,91.34
2024-06-06,clean,2024,6,6,3,67.35,255.21,26.38,77.46,62.65,52.58,16.38,3.77,99.11
2024-06-06,clean,2024,6,6,3,134.22,199.14,12.3,18.8,29.31,7.0,28.5,1.2,4.87
2024-06-06,clean,2024,6,6,3,41.29,154.78,5.2,21.57,15.69,32.62,17.68,0.55,85.48
2024-06-06,clean,2024,6,6,3,54.47,103.19,8.39,48.73,32.74,26.75,8.44,0.95,5.8
2024-06-06,clean,2024,6,6,3,51.46,147.87,3.09,26.14,16.43,23.81,15.83,0.99,86.32
2024-06-06,clean,2024,6,6,3,61.33,167.67,10.93,43.85,32.09,31.14,20.42,0.66,86.3
